	Naive CD4 T	Memory CD4 T	CD14+ Mono	B	CD8 T	FCGR3A+ Mono	NK	DC	Platelet
NUDT11	3.02932385491558e-05	1.32345740011205e-05	5.88843188114789e-06	8.22787934637726e-06	8.34675770197067e-06	1.10118211900475e-05	4.37375165838084e-05	1.9269679159842e-05	0.000176756517896597
SLC16A5	1.00977461830519e-05	1.32345740011205e-05	2.35537275245916e-05	8.22787934637726e-06	1.66935154039413e-05	1.10118211900475e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
TNFSF4	2.52443654576299e-05	1.32345740011205e-05	2.94421594057395e-06	2.46836380391318e-05	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	0.000441891294741494
ZFAT	2.01954923661039e-05	4.41152466704018e-06	8.83264782172184e-06	3.29115173855091e-05	8.34675770197067e-06	1.10118211900475e-05	1.45791721946028e-05	7.70787166393679e-05	8.83782589482987e-05
FFAR3	5.04887309152597e-06	4.41152466704018e-06	2.35537275245916e-05	8.22787934637726e-06	8.34675770197067e-06	2.2023642380095e-05	1.45791721946028e-05	5.7809037479526e-05	8.83782589482987e-05
TOP2B	9.59285887389935e-05	0.000317629776026893	4.71074550491831e-05	6.58230347710181e-05	7.5120819317736e-05	2.75295529751188e-05	0.000116633377556822	9.63483957992099e-05	8.83782589482987e-05
KIR2DL3	5.04887309152597e-06	8.82304933408035e-06	2.94421594057395e-06	8.22787934637726e-06	2.5040273105912e-05	5.50591059502376e-06	0.00026242509950285	1.9269679159842e-05	8.83782589482987e-05
C6orf25	3.53421116406818e-05	4.41152466704018e-06	5.88843188114789e-06	8.22787934637726e-06	1.66935154039413e-05	2.2023642380095e-05	1.45791721946028e-05	1.9269679159842e-05	0.000883782589482987
HDLBP	8.07819694644155e-05	9.26420180078437e-05	0.000132489717325828	4.93672760782636e-05	9.18143347216774e-05	0.000165177317850713	8.74750331676167e-05	9.63483957992099e-05	0.000176756517896597
SREBF1	5.04887309152597e-05	3.08806726692812e-05	0.00012660128544468	3.29115173855091e-05	2.5040273105912e-05	3.30354635701426e-05	2.91583443892056e-05	3.8539358319684e-05	8.83782589482987e-05
ITM2C	0.000166612812020357	0.000127934215344165	1.76652956434437e-05	0.000666458227056558	0.000100161092423648	1.10118211900475e-05	1.45791721946028e-05	0.000443202620676366	8.83782589482987e-05
LINC00493	0.000706842232813636	0.00050732533670962	0.000315031105641412	0.000312659415162336	0.000317176792674885	0.00022023642380095	0.000335320960475864	0.000520281337315734	0.000176756517896597
PPP2CA	0.000343323370223766	0.000388214170699535	0.000141322365147549	0.0003620266912406	0.000342217065780797	0.000143153675470618	0.000714379437535537	0.000366123904036998	0.000353513035793195
CD37	0.00372101946845464	0.00332187807428125	0.00281761465512927	0.0129753657292369	0.00238717270276361	0.00240057701943036	0.00220145500138502	0.00181134984102515	0.000972160848431286
ARMCX5	0.000186808304386461	4.85267713374419e-05	1.17768637622958e-05	1.64557586927545e-05	3.33870308078827e-05	5.50591059502376e-06	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
ZNF45	1.00977461830519e-05	2.20576233352009e-05	5.88843188114789e-06	0.000189241224966677	8.34675770197067e-06	5.50591059502376e-06	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
CISH	0.000373616608772922	0.000335275874695053	3.23863753463134e-05	4.11393967318863e-05	0.00037560409658868	3.30354635701426e-05	1.45791721946028e-05	7.70787166393679e-05	8.83782589482987e-05
AATF	0.000232248162210195	0.000335275874695053	9.42149100983663e-05	0.000436077605357995	0.000200322184847296	0.000126635943685546	0.000422795993643481	0.000211966470758262	8.83782589482987e-05
BCL2A1	5.55376040067857e-05	0.000101465067341924	5.5940102870905e-05	0.000106962431502904	9.18143347216774e-05	0.000181695049635784	2.91583443892056e-05	3.8539358319684e-05	8.83782589482987e-05
SH3BP1	0.000222150416027143	0.000167637937347527	0.000141322365147549	0.000222152742352186	0.000292136519568973	0.000412943294626782	0.000174950066335233	0.00019269679159842	8.83782589482987e-05
GPR56	2.01954923661039e-05	1.76460986681607e-05	5.88843188114789e-06	1.64557586927545e-05	0.000283789761867003	1.65177317850713e-05	0.000685221093146331	1.9269679159842e-05	8.83782589482987e-05
BIRC5	5.04887309152597e-06	3.97037220033616e-05	2.94421594057395e-06	8.22787934637726e-06	8.34675770197067e-06	5.50591059502376e-06	4.37375165838084e-05	1.9269679159842e-05	8.83782589482987e-05
CCNA2	5.04887309152597e-06	4.41152466704018e-05	5.88843188114789e-06	1.64557586927545e-05	1.66935154039413e-05	1.10118211900475e-05	4.37375165838084e-05	1.9269679159842e-05	8.83782589482987e-05
RP11-701P16.5	5.04887309152597e-06	8.82304933408035e-06	4.12190231680352e-05	8.22787934637726e-06	8.34675770197067e-06	1.10118211900475e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
ATP6V1C1	5.04887309152597e-05	4.41152466704018e-05	5.5940102870905e-05	6.58230347710181e-05	0.000133548123231531	6.05650165452613e-05	7.2895860973014e-05	7.70787166393679e-05	8.83782589482987e-05
ABHD12	7.06842232813636e-05	8.38189686737633e-05	0.000182541388315585	5.75951554246409e-05	8.34675770197067e-05	5.50591059502376e-05	0.000116633377556822	5.7809037479526e-05	8.83782589482987e-05
ATXN1L	4.03909847322078e-05	2.20576233352009e-05	0.000167820308612715	5.75951554246409e-05	0.000100161092423648	3.30354635701426e-05	7.2895860973014e-05	3.8539358319684e-05	8.83782589482987e-05
PJA1	6.05864770983117e-05	0.000277926054023531	1.47210797028697e-05	6.58230347710181e-05	5.84273039137947e-05	2.2023642380095e-05	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
RAB40C	5.55376040067857e-05	3.08806726692812e-05	8.83264782172184e-06	1.64557586927545e-05	2.5040273105912e-05	1.10118211900475e-05	4.37375165838084e-05	1.9269679159842e-05	8.83782589482987e-05
PDE6B	0.000252443654576299	3.08806726692812e-05	1.76652956434437e-05	5.75951554246409e-05	5.0080546211824e-05	1.10118211900475e-05	4.37375165838084e-05	1.9269679159842e-05	8.83782589482987e-05
ZNF747	3.53421116406818e-05	3.97037220033616e-05	8.83264782172184e-06	0.000287975777123204	2.5040273105912e-05	1.10118211900475e-05	2.91583443892056e-05	3.8539358319684e-05	8.83782589482987e-05
PDK2	0.000318079004766136	6.61728700056026e-05	4.71074550491831e-05	6.58230347710181e-05	5.84273039137947e-05	4.40472847601901e-05	8.74750331676167e-05	3.8539358319684e-05	8.83782589482987e-05
DHX34	4.03909847322078e-05	0.000167637937347527	2.35537275245916e-05	3.29115173855091e-05	8.34675770197067e-06	1.65177317850713e-05	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
QRSL1	0.000111075208013571	9.26420180078437e-05	2.35537275245916e-05	0.00078164853790584	4.17337885098533e-05	7.15768377353089e-05	5.83166887784112e-05	0.000115618074959052	8.83782589482987e-05
CERS2	0.000207003796752565	0.00026027995535537	0.000144266581088123	0.000139873948888414	0.000233709215655179	0.000104612301305451	0.000189529238529836	7.70787166393679e-05	0.000353513035793195
TNNT1	5.04887309152597e-06	4.41152466704018e-06	7.36053985143486e-05	1.64557586927545e-05	8.34675770197067e-06	4.95531953552138e-05	1.45791721946028e-05	5.7809037479526e-05	8.83782589482987e-05
PHF3	0.000186808304386461	0.000141168789345286	9.71591260389402e-05	0.000131646069542036	0.000175281911741384	9.91063907104276e-05	0.000277004271697453	0.000115618074959052	0.000265134776844896
DPH6	0.000297883512400032	6.17613453385625e-05	2.94421594057395e-05	4.93672760782636e-05	7.5120819317736e-05	2.2023642380095e-05	4.37375165838084e-05	3.8539358319684e-05	8.83782589482987e-05
RBMS1	0.000343323370223766	0.0004940907627085	0.000176652956434437	0.000172785466273923	0.000242055973357149	0.000126635943685546	0.000233266755113645	0.000211966470758262	0.000176756517896597
SH3BGRL3	0.00386238791501737	0.00697903202325756	0.00722805013410904	0.00352153236024947	0.00675252698089427	0.0065355158762932	0.00622530652709539	0.00664803931014549	0.00998674326115775
VOPP1	0.000141368446562727	0.000233810807353129	8.24380463360705e-05	0.000238608501044941	0.000308830034972915	8.80945695203801e-05	0.000218687582919042	7.70787166393679e-05	0.000176756517896597
HAUS1	0.000111075208013571	0.000211753184017928	9.42149100983663e-05	0.000197469104313054	0.000242055973357149	0.000104612301305451	0.000116633377556822	0.000211966470758262	8.83782589482987e-05
NFKBIA	0.00120668066887471	0.00187930950815911	0.00254085835671531	0.00111899159110731	0.00206164915238676	0.000991063907104276	0.00088932950387077	0.00146449561614799	0.000441891294741494
ZCCHC11	0.000302932385491558	0.000145580314012326	4.12190231680352e-05	0.000205696983659432	5.0080546211824e-05	3.85413741651663e-05	0.000145791721946028	5.7809037479526e-05	8.83782589482987e-05
MIS18A	0.000297883512400032	2.20576233352009e-05	1.76652956434437e-05	7.40509141173954e-05	3.33870308078827e-05	2.75295529751188e-05	7.2895860973014e-05	5.7809037479526e-05	0.000176756517896597
ZNF397	5.55376040067857e-05	3.08806726692812e-05	2.35537275245916e-05	8.22787934637726e-05	7.5120819317736e-05	1.65177317850713e-05	5.83166887784112e-05	3.8539358319684e-05	8.83782589482987e-05
CAT	0.000302932385491558	0.000220576233352009	0.000235537275245916	0.000411393967318863	0.000208668942549267	0.000456990579386972	0.000160370894140631	0.00107910203295115	8.83782589482987e-05
PNRC1	0.00259007189595282	0.00226311215419161	0.0012424591269222	0.00245190804522043	0.00151076314405669	0.000913981158773944	0.00118091294776283	0.000790056845553522	0.000353513035793195
GLRX5	0.000277688020033928	0.000198518610016808	0.000129545501385254	0.0001810133456203	0.000233709215655179	0.000104612301305451	0.000131212549751425	0.00038539358319684	0.000265134776844896
KIAA0196	5.04887309152597e-05	0.000277926054023531	3.82748072274613e-05	3.29115173855091e-05	5.84273039137947e-05	2.75295529751188e-05	8.74750331676167e-05	9.63483957992099e-05	8.83782589482987e-05
GIMAP7	0.00314544793602068	0.00361745022697294	0.000844989974944722	0.000197469104313054	0.00254576109910105	0.00064419153961778	0.00253677596186089	0.000520281337315734	0.000265134776844896
ABCC10	2.52443654576299e-05	3.97037220033616e-05	2.35537275245916e-05	8.22787934637726e-06	0.000350563823482768	1.10118211900475e-05	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
CALHM2	7.57330963728896e-05	0.000123522690677125	0.00022376041148362	4.11393967318863e-05	0.000166935154039413	0.000187200960230808	0.000116633377556822	9.63483957992099e-05	8.83782589482987e-05
PDIK1L	5.55376040067857e-05	3.08806726692812e-05	5.88843188114789e-06	0.000320887294508713	4.17337885098533e-05	5.50591059502376e-06	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
HDAC9	1.51466192745779e-05	8.82304933408035e-06	0.000158987660790993	0.000115190310849282	2.5040273105912e-05	2.2023642380095e-05	2.91583443892056e-05	9.63483957992099e-05	8.83782589482987e-05
CCND2	0.000191857177477987	0.00025145690602129	2.64979434651655e-05	8.22787934637726e-05	0.000208668942549267	2.2023642380095e-05	0.000204108410724439	3.8539358319684e-05	0.000176756517896597
SCPEP1	0.000121172954196623	7.94074440067232e-05	0.000606508483758233	0.000592407312939163	0.000150241638635472	0.000412943294626782	0.000131212549751425	0.000134887754118894	0.000176756517896597
MALAT1	0.203696784877615	0.132182513598525	0.0276461876819893	0.12034919119946	0.144615923944344	0.040793291598531	0.0997944336720561	0.0329126120050101	0.00786566504639859
SLC2A13	0.000171661685111883	4.41152466704018e-06	1.76652956434437e-05	4.11393967318863e-05	4.17337885098533e-05	2.2023642380095e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
SCAI	8.07819694644155e-05	0.000224987758019049	1.17768637622958e-05	4.93672760782636e-05	1.66935154039413e-05	1.65177317850713e-05	5.83166887784112e-05	5.7809037479526e-05	8.83782589482987e-05
METTL9	0.000530131674610227	0.000670551749390107	0.000624173779401676	0.00045253336405075	0.000784595223985243	0.000198212781420855	0.000451954338032686	0.000404663262356682	0.000265134776844896
ARF6	0.000984530252847564	0.00102347372275332	0.000571177892471345	0.00109430795306818	0.000934836862620715	0.000550591059502376	0.000816433642897756	0.000693708449754312	0.000176756517896597
ABCC3	5.04887309152597e-06	4.41152466704018e-06	1.76652956434437e-05	8.22787934637726e-06	8.34675770197067e-06	4.40472847601901e-05	1.45791721946028e-05	1.9269679159842e-05	0.000530269553689792
PROCA1	2.52443654576299e-05	8.82304933408035e-06	1.47210797028697e-05	4.11393967318863e-05	3.33870308078827e-05	5.50591059502376e-06	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
POLG	0.000126221827288149	7.4995919339683e-05	2.35537275245916e-05	5.75951554246409e-05	0.000108507850125619	3.30354635701426e-05	0.000174950066335233	9.63483957992099e-05	8.83782589482987e-05
FAM96B	0.000666451248081428	0.000613201928718584	0.000438688175145518	0.00060063519228554	0.000592619796839918	0.000324848725106402	0.00126838798093044	0.00067443877059447	0.000176756517896597
SYCE1	5.04887309152597e-06	8.82304933408035e-05	5.88843188114789e-06	8.22787934637726e-06	8.34675770197067e-06	3.85413741651663e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
TRIM8	0.000222150416027143	0.000101465067341924	0.000123657069504106	9.87345521565272e-05	0.000108507850125619	0.000126635943685546	0.000145791721946028	7.70787166393679e-05	8.83782589482987e-05
STK4	0.000600815897891591	0.000547029058712982	0.000153099228909845	0.000534812157514522	0.00086806280100495	0.000192706870825832	0.000291583443892056	9.63483957992099e-05	0.000176756517896597
TMEM87B	0.000252443654576299	2.64691480022411e-05	8.83264782172184e-06	9.05066728101499e-05	5.84273039137947e-05	2.2023642380095e-05	5.83166887784112e-05	1.9269679159842e-05	0.000176756517896597
RP11-10K16.1	1.00977461830519e-05	4.41152466704018e-06	2.06095115840176e-05	8.22787934637726e-06	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
AATK	5.04887309152597e-06	4.41152466704018e-06	5.88843188114789e-06	8.22787934637726e-06	8.34675770197067e-06	1.10118211900475e-05	1.45791721946028e-05	1.9269679159842e-05	0.000618647812638091
AHNAK	0.00041400759350513	0.000719078520727549	0.000635950643163972	0.00045253336405075	0.00116854607827589	0.000490026042957114	0.000539429371200303	0.000655169091434628	0.000176756517896597
